"gene","Gene name","log2FoldChange","padj"
"ENSG00000154162","CDH12",5.1937199684042e-07,NA
"ENSG00000164175","SLC45A2",-1.3129311422753e-06,0.731950405837171
"ENSG00000205838","TTC23L",2.87990720515111e-06,0.192236128816488
"ENSG00000168685","IL7R",-8.45112024064883e-07,NA
"ENSG00000079215","SLC1A3",3.50751486962506e-07,0.939687428446588
"ENSG00000168621","GDNF",-3.38818065369331e-06,0.000448375790357383
"ENSG00000153071","DAB2",2.22605329914742e-07,NA
"ENSG00000151881","TMEM267",-2.46309639285036e-06,0.882175119056943
"ENSG00000016082","ISL1",1.87878442582829e-07,NA
"ENSG00000145632","PLK2",-2.07105132048577e-06,0.748191372089501
"ENSG00000049192","ADAMTS6",-1.2199660391663e-06,0.831998969488864
"ENSG00000113595","TRIM23",-3.54856339229288e-06,0.911716636102038
"ENSG00000134057","CCNB1",2.12674414255561e-06,0.808056531461378
"ENSG00000145736","GTF2H2",6.83980673367264e-07,0.907542216956176
"ENSG00000131711","MAP1B",2.75012025063207e-06,0.713862966763936
"ENSG00000049883","PTCD2",-1.23137984616342e-06,0.33874550236481
"ENSG00000189045","ANKDD1B",-1.91330317488168e-06,0.670174579115431
"ENSG00000152359","POC5",2.10825474833173e-06,0.786946063962196
"ENSG00000171530","TBCA",-2.97724806176646e-06,0.85830566708243
"ENSG00000132837","DMGDH",4.5679959088474e-06,0.193975290561107
"ENSG00000152413","HOMER1",1.64158248564848e-06,0.796230117953637
"ENSG00000164309","CMYA5",3.1877804756788,0.00706671678063441
"ENSG00000145715","RASA1",1.5861428800492e-06,0.862143468510511
"ENSG00000175745","NR2F1",1.18595920318076e-06,0.905190171893719
"ENSG00000175449","RFESD",3.34666760956798e-06,0.711381437292294
"ENSG00000186952","TMEM232",-3.93582765376269e-07,0.975022234902375
"ENSG00000145777","TSLP",7.31607330315274e-08,NA
"ENSG00000153037","SRP19",-6.03414742054798e-06,0.52791330200927
"ENSG00000172869","DMXL1",-3.7339415998466e-06,0.805762266829305
"ENSG00000184838","PRR16",6.61632131848808e-07,0.733524848801444
"ENSG00000113083","LOX",5.14426560724215e-07,0.855736123846123
"ENSG00000164398","ACSL6",-1.84397828170405e-06,0.438764371059217
"ENSG00000125347","IRF1",4.89966632973651e-06,0.150750053344164
"ENSG00000164403","SHROOM1",3.01204139459091e-06,0.364083008759917
"ENSG00000113621","TXNDC15",-5.79659110240397e-06,0.694635872387512
"ENSG00000132570","PCBD2",4.10880508650273e-06,0.742611529627077
"ENSG00000146021","KLHL3",2.11315828188102e-06,0.440320277890213
"ENSG00000113073","SLC4A9",6.43083861684347e-07,NA
"ENSG00000170458","CD14",-2.37481297919712e-07,0.970576886670208
"ENSG00000081853","PCDHGA2",-2.88717278895653e-06,0.678344623341694
"ENSG00000113580","NR3C1",1.83074782349225e-06,0.906434476740566
"ENSG00000164284","GRPEL2",4.90853681168341e-07,0.978535442006178
"ENSG00000070614","NDST1",-7.59486821971854e-06,0.233740498959434
"ENSG00000197043","ANXA6",-6.38648116051262e-06,0.614069129066615
"ENSG00000172548","NIPAL4",1.91189175390519e-06,0.393336796587107
"ENSG00000113645","WWC1",1.65595392872039e-07,0.983087966612697
"ENSG00000145920","CPLX2",-1.50751774533489e-06,0.461284004764949
"ENSG00000122203","KIAA1191",1.78047180899509e-06,0.93031007858396
"ENSG00000160867","FGFR4",-2.43318718006913,NA
"ENSG00000176783","RUFY1",-6.7788699283684e-06,0.844523172493666
"ENSG00000112679","DUSP22",-7.74310072524467e-07,0.972786301795711
"ENSG00000137266","SLC22A23",1.58431963659449e-06,0.880649288845556
"ENSG00000137203","TFAP2A",-3.01327001383983e-06,0.337384131033807
"ENSG00000112183","RBM24",1.20268186839578e-06,0.764550052474912
"ENSG00000124532","MRS2",1.8549017581937e-06,0.839247882499326
"ENSG00000112293","GPLD1",-4.66723131692434e-06,0.952073339957798
"ENSG00000137261","KIAA0319",1.88842020205696,0.343653327331457
"ENSG00000079689","SCGN",1.45008884514605e-07,0.939278289195111
"ENSG00000066379","POLR1H",7.66564779611702e-07,0.936839157761058
"ENSG00000137404","NRM",3.11599841813392e-06,0.773237622449175
"ENSG00000137312","FLOT1",5.25059323911567e-06,0.580386915901416
"ENSG00000204536","CCHCR1",7.92868817370845e-06,0.194163319109603
"ENSG00000204435","CSNK2B",-1.44495824572183e-06,0.827135773717709
"ENSG00000204257","HLA-DMA",-1.27344411247001e-06,0.665531490818795
"ENSG00000065029","ZNF76",-2.04060026914964e-05,0.859991254737064
"ENSG00000096060","FKBP5",2.70886748458206e-06,0.660379922373376
"ENSG00000164530","PI16",-1.86658147061184e-07,NA
"ENSG00000001167","NFYA",-0.323244455303223,0.0297260507028793
"ENSG00000112559","MDFI",-5.76679731541546e-07,0.862574022922947
"ENSG00000164663","USP49",-3.45039169088689e-06,0.596793014653315
"ENSG00000137171","KLC4",3.34964273456081e-06,0.758567545294182
"ENSG00000137204","SLC22A7",-2.61233824520702e-07,0.907266246683942
"ENSG00000171462","DLK2",9.47252307974654e-08,0.989120637945572
"ENSG00000170927","PKHD1",2.0638780059931e-07,NA
"ENSG00000137269","LRRC1",6.30619512848504e-07,0.942527956026181
"ENSG00000146147","MLIP",-2.09204419652443e-06,0.389318251466176
"ENSG00000188107","EYS",-1.80857723607721e-06,0.296167640705084
"ENSG00000135298","ADGRB3",-4.87883184611661e-07,0.909973380476035
"ENSG00000112305","SMAP1",-3.23069842467426e-06,0.87905682470328
"ENSG00000156535","CD109",-3.51293768921049e-07,0.947727086463585
"ENSG00000118407","FILIP1",1.69893045496155,0.0257905881241537
"ENSG00000146247","PHIP",3.15572133886511e-06,0.833480186942112
"ENSG00000083123","BCKDHB",8.64263623419884e-06,0.304647081502853
"ENSG00000005700","IBTK",-3.11061024679289e-06,0.875996609388429
"ENSG00000083097","DOP1A",-1.89971786814034e-06,0.90896301115971
"ENSG00000065609","SNAP91",-7.77632940778074e-07,0.748284830883712
"ENSG00000025039","RRAGD",2.61366668862728e-08,0.999425484804929
"ENSG00000135333","EPHA7",1.34691299126752e-06,0.0934264131318521
"ENSG00000085377","PREP",2.03419851417541e-06,0.889392552707126
"ENSG00000112335","SNX3",1.3997685515227e-05,0.374956185118803
"ENSG00000118689","FOXO3",-1.01088541982359e-05,0.194163319109603
"ENSG00000168438","CDC40",-6.19575063455093e-06,0.953559411041661
"ENSG00000155111","CDK19",-1.50382837791678e-06,0.895977951389944
"ENSG00000189367","KIAA0408",2.62881014300226e-07,0.957622363536669
"ENSG00000152894","PTPRK",3.32612308446431e-07,0.985210484673857
"ENSG00000154269","ENPP3",-5.14327617265779e-07,0.916761091231796
"ENSG00000079931","MOXD1",1.87773380256995,0.035695503086673
"ENSG00000112339","HBS1L",2.84940175829348e-06,0.848479667543648
"ENSG00000112414","ADGRG6",-3.17276288865858e-06,0.179305889250012
"ENSG00000034693","PEX3",1.32664530344724e-05,0.189220695811094
"ENSG00000112419","PHACTR2",-2.0943831714287e-06,0.832117420286789
"ENSG00000152822","GRM1",-1.4647332281272e-06,0.66239880095667
"ENSG00000078269","SYNJ2",1.78044624216921e-06,0.602305782786457
"ENSG00000175003","SLC22A1",-7.8306901774186e-07,0.845825548978896
"ENSG00000026652","AGPAT4",3.02819099519389e-06,0.812574783501099
"ENSG00000112539","C6orf118",1.53656159920615e-06,0.954604491924985
"ENSG00000130024","PHF10",7.65842179899088e-06,0.977886199548259
"ENSG00000112592","TBP",1.11609775076665e-05,0.63252899072219
"ENSG00000105963","ADAP1",-6.32378532679099e-07,0.835683695270746
"ENSG00000146540","C7orf50",1.72985815112738e-06,0.889869578999072
"ENSG00000157954","WIPI2",-4.6211233827153e-06,0.820440915380513
"ENSG00000182095","TNRC18",-3.464174214664e-06,0.788881771321211
"ENSG00000164535","DAGLB",-6.79649783606956e-06,0.577011699764226
"ENSG00000136247","ZDHHC4",-1.51171238152689e-07,0.683715548884847
"ENSG00000146530","VWDE",1.13906516034341e-06,0.0533096399394697
"ENSG00000006747","SCIN",-1.47822426588404e-06,NA
"ENSG00000006468","ETV1",-4.06838981729277e-06,0.775406736092571
"ENSG00000173452","TMEM196",-1.32760456465442e-06,0.289820655814262
"ENSG00000105866","SP4",4.22926628623942e-07,0.983087966612697
"ENSG00000106066","CPVL",-1.6133167601853e-06,0.911588204009808
"ENSG00000106105","GARS1",4.59860652809544e-07,0.971465423833633
"ENSG00000180347","ITPRID1",1.89637356307405e-07,NA
"ENSG00000106571","GLI3",1.11044454963504e-07,0.992425363722668
"ENSG00000002746","HECW1",-4.42196077098381e-06,0.691358071923509
"ENSG00000015520","NPC1L1",7.14977268957645e-07,0.768917790777121
"ENSG00000196262","PPIA",-2.8233204194061e-06,0.907779706686604
"ENSG00000179869","ABCA13",8.19665051009756e-07,0.647979486304139
"ENSG00000169902","TPST1",4.24659639615456e-05,0.954988969845656
"ENSG00000106683","LIMK1",-7.27264373751474e-07,0.691131129430641
"ENSG00000188372","ZP3",2.56596227412863e-06,0.32641397420465
"ENSG00000146707","POMZP3",1.76117086449301e-06,0.780347878788643
"ENSG00000135205","CCDC146",6.76054524132423e-07,0.982532017046295
"ENSG00000170381","SEMA3E",2.74880858213771e-06,0.977898901687215
"ENSG00000164659","ELAPOR2",2.00870157445743,0.0337893960688724
"ENSG00000085563","ABCB1",2.37514007636675,0.0288715719104981
"ENSG00000008277","ADAM22",-2.61634559004263e-06,0.482916272547655
"ENSG00000166448","TMEM130",2.38828253059996e-06,0.0658793220328289
"ENSG00000196367","TRRAP",5.44429368607089e-06,0.714390699449016
"ENSG00000160917","CPSF4",1.51884283523936e-06,0.91267324026669
"ENSG00000160908","ZNF394",2.0469479760361e-05,0.691951578584686
"ENSG00000106367","AP1S1",3.40674237159158e-06,0.809990281973464
"ENSG00000105819","PMPCB",1.19479637547319e-05,0.227103538288688
"ENSG00000105821","DNAJC2",1.0282853074187e-05,0.363228895129946
"ENSG00000189056","RELN",3.29630884525594e-07,NA
"ENSG00000146776","ATXN7L1",-3.70124052118491e-05,0.637904464481834
"ENSG00000164597","COG5",8.52109457135812e-06,0.40931521615428
"ENSG00000091140","DLD",9.14952582492779e-06,0.189220695811094
"ENSG00000091136","LAMB1",1.08344688329502e-07,0.992425363722668
"ENSG00000006652","IFRD1",5.26901101903983e-06,0.473086679359218
"ENSG00000105971","CAV2",6.15590356393643e-07,0.886749491601068
"ENSG00000106013","ANKRD7",4.00143688987445e-06,0.150732216061659
"ENSG00000106459","NRF1",-6.22566475317212e-06,0.711995924391593
"ENSG00000105875","WDR91",-3.74253966561147e-06,0.71422432028447
"ENSG00000155561","NUP205",-5.8471255291821e-06,0.518698688737155
"ENSG00000122787","AKR1D1",4.28924656728608e-07,NA
"ENSG00000157741","UBN2",-8.05792091776256e-06,0.499606062541256
"ENSG00000050327","ARHGEF5",4.9015667604431e-07,NA
"ENSG00000196511","TPK1",-1.50132004898022e-07,0.986985063260375
"ENSG00000197362","ZNF786",-1.86139513591889e-06,0.907598407005351
"ENSG00000127399","LRRC61",5.78843505798806,0.136824607376861
"ENSG00000133561","GIMAP6",2.17811252240264e-07,NA
"ENSG00000130675","MNX1",4.42063668571468e-07,0.973908863795568
"ENSG00000105993","DNAJB6",4.96196350977522e-06,0.677598209682726
"ENSG00000147316","MCPH1",-2.70639257396841e-05,0.773547678710843
"ENSG00000104626","ERI1",0.477214955544767,0.0977227403711306
"ENSG00000175806","MSRA",-8.48009830390831e-07,0.959307467617187
"ENSG00000186523","FAM86B1",-6.85889802571716e-07,0.942527956026181
"ENSG00000164741","DLC1",-2.83171634501467e-06,0.60495893588207
"ENSG00000038945","MSR1",-6.47528288931692e-08,NA
"ENSG00000129422","MTUS1",-1.81514881243352e-06,0.755403702648015
"ENSG00000171428","NAT1",2.19660928181116e-06,0.616788617436711
"ENSG00000036565","SLC18A1",-4.74787252181182e-06,0.909973380476035
"ENSG00000104635","SLC39A14",-2.03332626982655e-06,0.711235326875723
"ENSG00000120910","PPP3CC",-8.7088192237475e-06,0.347456868517131
"ENSG00000173535","TNFRSF10C",4.7450381907992e-07,0.785110546945192
"ENSG00000171320","ESCO2",-2.39356136925977e-07,0.987369060933102
"ENSG00000104299","INTS9",-5.55450398827766e-06,0.756115637594445
"ENSG00000169499","PLEKHA2",5.51262378466547e-06,0.630793077359596
"ENSG00000197140","ADAM32",-2.43518018278178e-07,0.979722045012679
"ENSG00000165061","ZMAT4",-2.57540589462047e-06,0.953189248111396
"ENSG00000165102","HGSNAT",-3.38768510136757e-06,0.806019337297758
"ENSG00000104388","RAB2A",-1.42706672141223e-05,0.225910224179174
"ENSG00000178125","PPP1R42",4.7617671281259e-07,0.921706933806189
"ENSG00000147601","TERF1",-2.73453113219399e-06,0.898724249359824
"ENSG00000164751","PEX2",-3.92502598343244e-09,0.999425484804929
"ENSG00000104497","SNX16",1.64579843278831e-06,0.942527956026181
"ENSG00000104320","NBN",-7.21806420911502e-07,0.974390788017011
"ENSG00000155090","KLF10",-3.1258451835693e-07,0.976718320538842
"ENSG00000155096","AZIN1",-1.67773845122501e-05,0.246042367502663
"ENSG00000177570","SAMD12",-5.76597121702384e-07,NA
"ENSG00000172164","SNTB1",-3.24828083157525e-06,0.333352846315719
"ENSG00000165156","ZHX1",-1.8388951570515e-05,0.977170731755743
"ENSG00000153317","ASAP1",-1.2897103231975e-05,0.813481622686912
"ENSG00000132294","EFR3A",1.75520437934378e-06,0.839459154451459
"ENSG00000165071","TMEM71",-1.50355553800114e-06,0.756936090732829
"ENSG00000131773","KHDRBS3",-4.24899109394666e-06,0.511772246850984
"ENSG00000181085","MAPK15",1.1495284509811e-06,0.0794834876861798
"ENSG00000179950","PUF60",-1.0319256639735e-05,0.597326788844661
"ENSG00000160957","RECQL4",-3.09781427452003e-05,0.876749151733618
"ENSG00000170631","ZNF16",-7.53561489169985e-06,0.438764371059217
"ENSG00000099219","ERMP1",-3.27161376454076e-07,0.985685470059545
"ENSG00000164985","PSIP1",2.12537031385882e-06,0.767490160041466
"ENSG00000044459","CNTLN",3.07138234018267e-06,0.598975013552489
"ENSG00000155875","SAXO1",8.4926922816302e-07,NA
"ENSG00000107105","ELAVL2",-2.76319853299685e-07,0.928651843457968
"ENSG00000137055","PLAA",-6.52956931752737e-07,0.897937899228681
"ENSG00000164970","FAM219A",6.46204489920753e-07,0.968349093573568
"ENSG00000122756","CNTFR",-1.8670726959116e-06,0.463982346916143
"ENSG00000187186",NA,-1.12523327277382e-06,0.733524848801444
"ENSG00000198722","UNC13B",-1.65356920125317e-06,0.875996609388429
"ENSG00000154529","CNTNAP3B",1.97948751796354e-06,0.499606062541256
"ENSG00000165060","FXN",-2.37517284250017e-06,0.882268729641041
"ENSG00000155621","C9orf85",-1.06458361768608e-07,0.968204871336066
"ENSG00000165115","KIF27",5.76913524329126e-06,0.617195477953667
"ENSG00000165118","QNG1",1.67663092918753e-06,0.589295736090755
"ENSG00000135070","ISCA1",-7.18408862202593e-06,0.502468463214636
"ENSG00000187742","SECISBP2",-1.14915546016367e-05,0.495668653513086
"ENSG00000165025","SYK",7.17569453497639e-07,0.379024474057381
"ENSG00000169071","ROR2",9.30422867486093e-07,0.329449512236833
"ENSG00000136925","TSTD2",-9.73928672325119e-06,0.414202083142635
"ENSG00000106785","TRIM14",3.07971635004328e-06,0.609783369416179
"ENSG00000066697","MSANTD3",-9.81222416537192e-07,0.935350326010707
"ENSG00000148123","PLPPR1",-1.27271653657185e-06,0.350458681808234
"ENSG00000106692","FKTN",-2.25451289548105e-06,0.865460847012555
"ENSG00000119326","CTNNAL1",-4.14277758155882e-07,0.968204871336066
"ENSG00000095203","EPB41L4B",1.45910543917948e-06,0.797125450575682
"ENSG00000030304","MUSK",5.92531282302222e-08,0.982618653593059
"ENSG00000198121","LPAR1",-1.54712358033363e-06,0.562879768545165
"ENSG00000136813","ECPAS",4.18680523840446e-07,0.980193409681962
"ENSG00000119471","HSDL2",2.53967576520113e-06,0.813481622686912
"ENSG00000165185","KIAA1958",-4.54818212391821e-07,0.948293696108799
"ENSG00000157657","ZNF618",-3.88663312832518e-06,0.517615307229881
"ENSG00000196739","COL27A1",-6.51760371429455e-06,0.0304454442694906
"ENSG00000157693","TMEM268",-0.000107109415211228,0.506847473064217
"ENSG00000119403","PHF19",8.97815992737646e-06,0.955842786740763
"ENSG00000136942","RPL35",-5.03562757897079e-06,0.723514968969441
"ENSG00000196814","MVB12B",-7.03776449663862e-06,0.197226758241964
"ENSG00000148356","LRSAM1",-2.39073251598178e-05,0.999993738453632
"ENSG00000187024","PTRH1",-6.56536954463812e-07,0.928361220565588
"ENSG00000160401","CFAP157",2.27647160904284e-06,0.357165640822939
"ENSG00000175854","SWI5",2.14254791995907e-06,0.911219620290686
"ENSG00000148335","NTMT1",-2.71295013327566e-05,0.490359593179631
"ENSG00000136819","C9orf78",1.76641485475512e-06,0.969144074582245
"ENSG00000165702","GFI1B",-1.52678949597731e-06,NA
"ENSG00000160325","CACFD1",5.15211204315989e-06,0.652060069989111
"ENSG00000188566","NDOR1",-1.40654891207527e-05,0.904877978189081
"ENSG00000067082","KLF6",-1.3624375439229e-06,0.913006898473544
"ENSG00000123243","ITIH5",-1.27599044425471e-06,0.129751514285749
"ENSG00000148429","USP6NL",-3.35801711798747e-06,0.415921768241395
"ENSG00000134463","ECHDC3",1.7742324599623e-07,NA
"ENSG00000086475","SEPHS1",-5.95622397964266e-06,0.950083284971494
"ENSG00000165630","PRPF18",7.11670843035476e-07,0.968349093573568
"ENSG00000152464","RPP38",2.97708494794678e-06,0.81859027536924
"ENSG00000165983","PTER",-1.06718429265436e-07,0.948790501239838
"ENSG00000136738","STAM",-2.14100259388093e-06,0.669169629477502
"ENSG00000179133","C10orf67",-6.43590529676623e-07,0.821469523560398
"ENSG00000120539","MASTL",7.65439581991835e-07,0.949818504436169
"ENSG00000107951","MTPAP",-1.76954695424147e-06,0.8955495743013
"ENSG00000183621","ZNF438",1.14602056388922e-06,0.961274925809878
"ENSG00000196693","ZNF33B",1.93627798263773e-06,0.837971650641478
"ENSG00000188234","AGAP4",-1.54598489412776e-06,0.851964964513705
"ENSG00000128805","ARHGAP22",-1.38002598425326e-06,NA
"ENSG00000072401","UBE2D1",-2.78973542050937e-06,0.807114261461827
"ENSG00000108176","DNAJC12",6.99996406679657e-06,0.15116244372924
"ENSG00000122912","SLC25A16",-3.86123493365761e-06,0.703976998881723
"ENSG00000122958","VPS26A",-1.55926205801634e-06,0.886749491601068
"ENSG00000099284","MACROH2A2",-1.23522857705941e-06,0.602305782786457
"ENSG00000042286","AIFM2",2.94732020977119e-06,0.546760009735841
"ENSG00000172731","LRRC20",1.37341855354007e-07,0.993076615271173
"ENSG00000197746","PSAP",-2.21972022576081e-06,0.669373815099439
"ENSG00000156026","MCU",-3.99950089185268e-07,0.971863988472508
"ENSG00000138286","FAM149B1",5.22413125939535e-06,0.583431110489692
"ENSG00000172650","AGAP5",-3.94792063562971e-07,0.935272850448257
"ENSG00000156110","ADK",2.01886588184175e-05,0.792262348778127
"ENSG00000156671","SAMD8",-1.24822274731546e-06,0.939687428446588
"ENSG00000148606","POLR3A",-1.50232555138094e-06,0.8955495743013
"ENSG00000178217","SH2D4B",-7.61141664505149e-07,0.743194761228118
"ENSG00000148600","CDHR1",-2.59896007343484e-06,0.921165896369178
"ENSG00000148604","RGR",-2.23131391398657e-06,0.841434884035094
"ENSG00000214562","NUTM2D",-1.7072490240353e-06,0.77682738561922
"ENSG00000119917","IFIT3",2.4445628029832e-07,0.97858111983964
"ENSG00000138182","KIF20B",4.18931352668646e-07,0.968349093573568
"ENSG00000180628","PCGF5",-8.55068799710971e-06,0.20064522913958
"ENSG00000095564","BTAF1",-3.94632803760445e-06,0.749445179321977
"ENSG00000107864","CPEB3",-2.58933502779321e-06,0.778668470105403
"ENSG00000138207","RBP4",5.89812540807289e-07,0.0443438843799514
"ENSG00000176273","SLC35G1",-4.35143080309629e-06,0.572642924807717
"ENSG00000138115","CYP2C8",9.02876871843496e-07,0.179305889250012
"ENSG00000177853","ZNF518A",-1.27820271093844e-06,0.891009044055207
"ENSG00000155629","PIK3AP1",1.60266241921778e-06,0.407392178928862
"ENSG00000107819","SFXN3",-4.77399097483806e-06,0.60011277064402
"ENSG00000107821","KAZALD1",3.47755692922844e-06,0.23319058344477
"ENSG00000107829","FBXW4",-3.32871737879594e-05,0.669169629477502
"ENSG00000148843","PDCD11",-3.84568691435733e-06,0.521808640007817
"ENSG00000065613","SLK",4.62276930561774e-07,0.96165795410337
"ENSG00000156384","SFR1",-4.31377689421866e-08,0.995020644835281
"ENSG00000065621","GSTO2",8.2896619074806e-08,NA
"ENSG00000120051","CFAP58",1.92669771298e-06,0.601939968605957
"ENSG00000148700","ADD3",-3.62187006278073e-06,NA
